datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
05/05/2022,30.1,10.1,22.3,28.3,10.1,21.9,4.9,35.4,60.5,100,8.33,rain,0,0,18,25.9,71.9,1017.5,45.4,10,345,29.7,10,10,2023-06-09T05:57:38,2023-06-09T19:14:09,0.7,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
06/05/2022,29.9,9.1,21,28.1,8,20.6,6.7,43.6,17,100,8.33,rain,0,0,48.2,31.7,112,1018.8,51.6,10.2,325.7,28,10,10,2023-06-10T05:57:41,2023-06-10T19:14:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
07/05/2022,30.1,14,21.1,28.2,14,20.8,7.3,46.8,1.102,100,8.33,rain,0,0,18,37.1,336,1018.7,49.7,12.3,351.6,30.1,10,10,2023-06-11T05:57:46,2023-06-11T19:14:48,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
08/05/2022,32.1,11,22.1,30.3,11,21.8,8.5,45.9,1,100,8.33,rain,0,0,24.8,21.5,96.2,1015.5,50.7,10.1,309.4,26.8,10,10,2023-06-12T05:57:51,2023-06-12T19:15:07,0.81,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
09/05/2022,30.2,13.1,22.6,28.9,13.1,22.2,7.1,40.7,6.903,100,8.33,rain,0,0,27,27.6,158.9,1016.1,39.9,12.5,345,29.7,10,10,2023-06-13T05:57:58,2023-06-13T19:15:25,0.84,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,MMTO,MMMX,76675099999"
10/05/2022,35,15.1,23.4,32.8,15.1,22.9,3.1,30.4,0,0,0,,0,0,39.6,42.3,45.2,1015.5,40.3,15.3,349.8,30.1,10,10,2023-06-14T05:58:05,2023-06-14T19:15:43,0.88,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
11/05/2022,33.1,11.1,19.8,31.4,11.1,19.7,7.8,48.5,0,0,0,,0,0,28.8,29.2,8.4,1020.4,33.5,13.4,351.9,30.3,10,10,2023-06-15T05:58:13,2023-06-15T19:16:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
12/05/2022,33,10.1,19,30.6,10.1,18.8,4.7,44.9,0,0,0,,0,0,38.9,25.9,19.2,1020.5,13.6,14.4,360.6,31.2,10,10,2023-06-16T05:58:22,2023-06-16T19:16:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
13/05/2022,33.1,13.9,21,31.1,13.9,20.7,4.3,37.3,0,0,0,,0,0,21.2,33.5,32.6,1017.9,48.1,13.7,353,30.6,10,10,2023-06-17T05:58:32,2023-06-17T19:16:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
14/05/2022,33.1,12.9,20.9,31.2,12.9,20.6,0,27.5,0,0,0,,0,0,37,35.2,36.2,1018.2,34.5,14.8,357.8,31,10,10,2023-06-18T05:58:42,2023-06-18T19:16:47,0.02,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMTO,MMMX,76675099999"
15/05/2022,27,13.1,20.7,26,13.1,20.5,-0.1,28.2,0,0,0,,0,0,25.2,27.6,25.1,1019.7,40,15.6,357.5,31,10,10,2023-06-19T05:58:53,2023-06-19T19:17:02,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
16/05/2022,28,8,19.9,26.6,8,19.7,-2.6,29.2,0,0,0,,0,0,21.6,25.9,14,1018.4,17.6,15.5,368.5,31.7,10,10,2023-06-20T05:59:05,2023-06-20T19:17:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
17/05/2022,28,9,19.9,26.6,7.5,19.7,1.5,33.2,0,0,0,,0,0,20.9,22.7,35.3,1020.8,38.3,12.9,359.2,31,10,10,2023-06-21T05:59:18,2023-06-21T19:17:29,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
18/05/2022,34,7,21.9,31.7,7,21.6,2.1,30.1,0,0,0,,0,0,32.4,21.2,38,1020.4,23.6,12.2,354.8,30.7,10,10,2023-06-22T05:59:31,2023-06-22T19:17:41,0.15,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
19/05/2022,29.9,15.4,23,28.1,15.4,22.6,3.2,30.5,0.2,100,4.17,rain,0,0,25.2,31.6,55.1,1017.6,45.9,12.7,342.4,29.6,10,10,2023-06-23T05:59:45,2023-06-23T19:17:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX"
20/05/2022,32.1,10,23.1,30,9.6,22.6,5.9,35.6,0.1,100,4.17,rain,0,0,19.1,22.3,42.6,1015.2,38.7,11.6,331,28.8,10,10,2023-06-24T06:00:00,2023-06-24T19:18:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
21/05/2022,31.1,10,23.9,29.1,9.1,23.4,4.2,30.5,0.8,100,4.17,rain,0,0,18,20.5,148.1,1017.4,36.9,8.3,346,29.9,10,10,2023-06-25T06:00:15,2023-06-25T19:18:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
22/05/2022,29,10,20.2,28.2,9.6,20.1,7.6,46.7,5.011,100,8.33,rain,0,0,66.6,37,49.6,1019.3,48,10.2,307.2,26.5,10,10,2023-06-26T06:00:31,2023-06-26T19:18:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
23/05/2022,31,11.7,18.5,29.6,11.7,18.5,9.1,57.3,3.8,100,12.5,rain,0,0,25.2,46.4,359.9,1019.7,48.2,8.6,293.1,25.3,10,10,2023-06-27T06:00:47,2023-06-27T19:18:31,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
24/05/2022,31.9,12,18.5,30.5,12,18.4,8.9,55.9,51.7,100,16.67,rain,0,0,51.8,24,163.8,1016.9,55.3,10.5,264.6,22.8,10,10,2023-06-28T06:01:04,2023-06-28T19:18:39,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
25/05/2022,34.1,7.1,20.8,32.3,6.3,20.5,6.2,44.3,0.2,100,8.33,rain,0,0,25.9,37.1,29.4,1016.9,63.3,10.5,335.5,29.2,10,10,2023-06-29T06:01:21,2023-06-29T19:18:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
26/05/2022,29,10,20.9,27.3,8.4,20.6,5.2,42.9,0,0,0,,0,0,32.4,31.7,31.3,1018.9,62,12.2,345.2,30.1,10,10,2023-06-30T06:01:39,2023-06-30T19:18:51,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
27/05/2022,27.1,12.2,19.8,26.5,12.2,19.7,4.5,40.2,0,0,0,,0,0,29.9,31.7,18,1018.5,42.5,15,354.5,30.6,10,10,2023-07-01T06:01:57,2023-07-01T19:18:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
28/05/2022,27.1,7.1,19.2,26.2,7.1,19.2,6,46.9,0,0,0,,0,0,20.9,29.5,19.5,1017.4,67.9,14.7,348.8,30.1,10,10,2023-07-02T06:02:16,2023-07-02T19:18:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMTO,76675099999,MMMX"
29/05/2022,30.1,14.1,20.7,28.9,14.1,20.5,7.2,44.9,0,0,0,,0,0,18,18.4,48.9,1015.4,83.8,15.3,339,29.2,10,10,2023-07-03T06:02:35,2023-07-03T19:19:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
30/05/2022,30.1,12,20.8,29.2,12,20.6,8.2,50.1,2,100,4.17,rain,0,0,23.8,25.7,59.2,1013.5,79.9,11.7,339.3,29.3,10,10,2023-07-04T06:02:55,2023-07-04T19:19:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
31/05/2022,28.3,13,20,27.7,13,20,6.6,44.7,4.4,100,8.33,rain,0,0,18.4,36.8,62.8,1012.5,78.7,14.3,350,30.3,10,10,2023-07-05T06:03:14,2023-07-05T19:19:04,0.58,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
01/06/2022,30,10,18.7,28.9,9.1,18.6,8.5,54.5,0,0,0,,0,0,38.9,29.5,26.7,1015.7,38.4,14.5,302.8,26.2,10,10,2023-07-06T06:03:35,2023-07-06T19:19:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
02/06/2022,24.1,11.8,18.4,24.1,11.8,18.4,8.4,55,0,0,0,,0,0,25.2,24.1,35.9,1017,53.2,13.7,343,29.7,10,10,2023-07-07T06:03:55,2023-07-07T19:19:03,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,76675099999"
03/06/2022,26,14,19.9,26,14,19.9,6.3,47.3,0,0,0,,0,0,19.4,33.5,20,1016.3,31,14.6,362.9,31.4,10,10,2023-07-08T06:04:16,2023-07-08T19:19:01,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,MMTO,76675099999"
04/06/2022,31.1,12,20.5,30.1,12,20.3,7.1,45.2,0,0,0,,0,0,20.5,25.8,35,1018.3,43.5,14.2,314.6,27.2,10,10,2023-07-09T06:04:37,2023-07-09T19:18:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
05/06/2022,30.1,12,21,29.8,12,20.8,6.9,45.7,6.9,100,4.17,rain,0,0,21.2,22.3,24.7,1015.8,62.4,12.3,269,23.2,10,10,2023-07-10T06:04:58,2023-07-10T19:18:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
06/06/2022,29,11.1,20.8,27.4,11.1,20.7,4.6,39,0,0,0,,0,0,28.8,26.6,2.2,1014,62.9,15.3,354.1,30.6,10,10,2023-07-11T06:05:19,2023-07-11T19:18:48,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
07/06/2022,31.1,8,19.6,30.4,8,19.4,4,41.9,0,0,0,,0,0,25.9,29.2,54.1,1015.5,50.6,12.9,364.8,31.5,10,10,2023-07-12T06:05:41,2023-07-12T19:18:41,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
08/06/2022,27.7,15.1,19.9,27.4,15.1,19.8,10,56.3,0.522,100,4.17,rain,0,0,29.9,36.4,49.7,1015.9,78.5,11.2,297.5,25.8,10,10,2023-07-13T06:06:02,2023-07-13T19:18:34,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
09/06/2022,23,13,17.6,23,13,17.6,11.5,69.4,9.521,100,16.67,rain,0,0,23,22.3,327.4,1018.5,96,10.7,188.9,16.1,9,10,2023-07-14T06:06:24,2023-07-14T19:18:25,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
10/06/2022,26,13.9,18.7,26,13.9,18.7,10.5,61.7,2.896,100,4.17,rain,0,0,21.2,31.3,14,1019.9,81,11.6,313.7,27.2,10,10,2023-07-15T06:06:46,2023-07-15T19:18:15,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
11/06/2022,31.1,11,19.5,29.9,11,19.5,9.7,58.9,0.109,100,8.33,rain,0,0,21.6,27.4,51.4,1016.6,44.9,15,346,30,10,10,2023-07-16T06:07:08,2023-07-16T19:18:05,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
12/06/2022,31.1,10.1,19.1,29.6,10.1,19,8,51.7,3.2,100,29.17,rain,0,0,37.1,18.4,71.5,1016.9,66.7,16.7,330.2,28.8,10,10,2023-07-17T06:07:30,2023-07-17T19:17:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
13/06/2022,30.1,8.1,17.7,29,8.1,17.7,8,56.1,2,100,4.17,rain,0,0,25.9,35.3,158.9,1019.8,82.9,11.9,228.8,19.6,10,10,2023-07-18T06:07:52,2023-07-18T19:17:40,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
14/06/2022,23,14.8,17.8,23,14.8,17.8,11.7,69.3,11.332,100,29.17,rain,0,0,28.8,22.3,340.2,1017.7,94.6,10.6,180.1,15.4,9,10,2023-07-19T06:08:14,2023-07-19T19:17:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
15/06/2022,24,15,18,24,15,18,12,69.8,14.256,100,16.67,rain,0,0,42.5,24.1,22.8,1018.4,92.9,14,114.1,9.9,5,10,2023-07-20T06:08:36,2023-07-20T19:17:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
16/06/2022,30,11.8,17.8,28.4,11.8,17.7,9.5,60.5,0.108,100,4.17,rain,0,0,43.2,29.5,173.7,1020.5,89.2,12.3,224.5,19.4,10,10,2023-07-21T06:08:57,2023-07-21T19:16:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
17/06/2022,28,13.1,17,27.6,13.1,17,10.2,66.6,10.444,100,12.5,rain,0,0,21.2,24.1,346.1,1019.4,76.5,12.2,288.1,25.1,10,10,2023-07-22T06:09:19,2023-07-22T19:16:37,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
18/06/2022,28.1,13.7,18,27.9,13.7,18,11.1,65.6,1.1,100,8.33,rain,0,0,20.5,18.4,326.9,1019.7,84.6,11.8,237,20.6,10,10,2023-07-23T06:09:41,2023-07-23T19:16:19,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
19/06/2022,22,10,16.7,22,9.6,16.7,9.7,65.1,0.056,100,4.17,rain,0,0,23,36.4,4.7,1021.5,84.7,13.3,144,12.6,7,10,2023-07-24T06:10:03,2023-07-24T19:16:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
20/06/2022,28.1,11.7,17.4,27.9,11.7,17.4,9,59.5,0,0,0,rain,0,0,40.7,34.1,10.1,1020.6,85.3,17.2,300.2,26,10,10,2023-07-25T06:10:24,2023-07-25T19:15:39,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
21/06/2022,20.6,13.7,16.3,20.6,13.7,16.3,11.6,74.7,1.8,100,8.33,rain,0,0,46.4,48.1,2.3,1021.7,93.1,13.9,111,9.8,4,10,2023-07-26T06:10:46,2023-07-26T19:15:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
22/06/2022,27,12,15.8,27.1,12,15.8,11.3,75.6,20.5,100,12.5,rain,0,0,24.1,22.2,12.3,1019.3,94.6,15.6,109,9.5,6,10,2023-07-27T06:11:07,2023-07-27T19:14:55,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
23/06/2022,25,12,17.6,25,12,17.6,8.9,59.9,0.1,100,4.17,rain,0,0,17.3,22.1,33.1,1019.6,85.6,13.9,266.2,23,9,10,2023-07-28T06:11:28,2023-07-28T19:14:32,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
24/06/2022,24.3,12.2,17.7,24.3,12.2,17.7,9.8,62.9,0.6,100,4.17,rain,0,0,18,24.1,77.9,1018.7,86.7,13.8,235.8,20.5,8,10,2023-07-29T06:11:49,2023-07-29T19:14:07,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
25/06/2022,23.9,13.2,17.6,23.9,13.2,17.6,11.1,68.3,3,100,8.33,rain,0,0,35.3,25.7,80.9,1020.4,91.5,10.8,289,25,10,10,2023-07-30T06:12:10,2023-07-30T19:13:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
26/06/2022,28.1,13,17.4,28.1,13,17.4,10.2,65.8,2.3,100,8.33,rain,0,0,32.4,37.1,350.2,1022.2,89,10.5,256.3,22.3,10,10,2023-07-31T06:12:31,2023-07-31T19:13:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
27/06/2022,23.3,13.3,17.7,23.3,13.3,17.7,10.7,65.6,8.3,100,4.17,rain,0,0,21.6,29.5,44.5,1023.2,90.9,12.2,161.6,14,10,10,2023-08-01T06:12:51,2023-08-01T19:12:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
28/06/2022,27,12.9,16.3,27.6,12.9,16.3,12,76.8,16.43,100,12.5,rain,0,0,46.4,27.6,334.7,1023.2,87.1,14,240.7,20.8,10,10,2023-08-02T06:13:11,2023-08-02T19:12:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
29/06/2022,29,12,18.4,29.1,12,18.4,10.6,64.8,0.6,100,20.83,rain,0,0,24.1,22.3,16.5,1022.1,85.2,13.3,328.3,28.4,10,10,2023-08-03T06:13:31,2023-08-03T19:11:49,0.57,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
30/06/2022,29,13,20.2,28.5,13,20.2,11.1,57.7,0,0,0,,0,0,16.9,25.8,337.9,1021.2,69.9,14,344.6,29.7,10,10,2023-08-04T06:13:51,2023-08-04T19:11:19,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMTO,76675099999,MMMX"
01/07/2022,26,11,18.6,26,11,18.6,11.6,66.3,22,100,4.17,rain,0,0,18,29.5,4.7,1021.6,81.4,11,306.7,26.4,10,10,2023-08-05T06:14:10,2023-08-05T19:10:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
02/07/2022,28.1,13,18.8,28.3,13,18.8,11.9,67.2,5.265,100,4.17,rain,0,0,19.8,22.3,51,1018.7,75.1,12.1,310.8,27,10,10,2023-08-06T06:14:30,2023-08-06T19:10:15,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
03/07/2022,31.1,13.9,20.4,30.1,13.9,20.3,11.6,60.6,11.39,100,8.33,rain,0,0,23.4,25.9,325.1,1019.1,77.3,12.6,325,28.1,10,10,2023-08-07T06:14:48,2023-08-07T19:09:41,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
04/07/2022,28,12.6,18.8,27.6,12.6,18.8,10.8,61.3,0.1,100,4.17,rain,0,0,17.3,22.3,53,1018.2,78.3,13.9,228.5,19.9,8,10,2023-08-08T06:15:07,2023-08-08T19:09:07,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
05/07/2022,29,13,18.7,28.3,13,18.7,11,63.5,0.5,100,4.17,rain,0,0,19.4,25.9,72.1,1021.5,91.4,14.8,252.5,21.6,10,10,2023-08-09T06:15:26,2023-08-09T19:08:32,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
06/07/2022,25.9,11,17.5,25.9,11,17.5,10.7,67.8,14.8,100,4.17,rain,0,0,64.6,46.2,55.4,1018.9,83.8,14,293.8,25.4,10,10,2023-08-10T06:15:44,2023-08-10T19:07:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
07/07/2022,23.1,13.6,18.2,23.1,13.6,18.2,11.3,65.9,2.806,100,12.5,rain,0,0,18,29.5,26.8,1020.3,93.3,11.8,218.2,18.8,9,10,2023-08-11T06:16:02,2023-08-11T19:07:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999"
08/07/2022,27,13,18.7,27.6,13,18.7,11.8,67.7,4.111,100,25,rain,0,0,27,33.2,101.7,1021.8,90.1,12.6,266.2,23.1,10,10,2023-08-12T06:16:19,2023-08-12T19:06:41,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
09/07/2022,30.1,15.1,19.4,30.1,15.1,19.4,10.8,59,1,100,4.17,rain,0,0,31.7,19.6,351.6,1022,84,13,233.7,20,10,10,2023-08-13T06:16:36,2023-08-13T19:06:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
10/07/2022,29.1,11.1,18.6,28.9,11.1,18.5,10.5,63.8,2.3,100,25,rain,0,0,21.2,24.1,45.3,1021.1,48.9,14.8,321.7,27.8,10,10,2023-08-14T06:16:54,2023-08-14T19:05:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
11/07/2022,25,12,18.3,25,12,18.3,11.7,67.3,4.309,100,16.67,rain,0,0,48.2,29.5,81,1021.1,77.5,10.3,260,22.4,10,10,2023-08-15T06:17:10,2023-08-15T19:04:43,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
12/07/2022,29.1,10,19.1,29.5,9.6,19.1,9.7,58.1,0.7,100,12.5,rain,0,0,19.8,25.8,37.5,1017.8,70,15,319.1,27.4,10,10,2023-08-16T06:17:27,2023-08-16T19:04:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
13/07/2022,28,10,19,28,9.6,19,10.5,60.2,1.7,100,12.5,rain,0,0,28.8,29.5,46.2,1021,78.3,12.7,271.3,23.5,10,10,2023-08-17T06:17:43,2023-08-17T19:03:20,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
